surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
140.0,16,3.0,2.0,,,,,,,,260000.0
170.0,16,3.0,1.0,,,,,,,,405000.0
76.0,16,3.0,1.0,,,,,,,,115000.0
75.0,83,2.0,1.0,,,,,,,,98000.0
75.0,36,2.0,1.0,,,,,,,,120000.0
154.0,16,3.0,1.0,,,,,,,,320000.0
65.0,32,3.0,1.0,,,,,,,,95000.0
130.0,16,2.0,1.0,,,,,,,,320000.0
100.0,31,4.0,1.0,,,,,,,,280000.0
55.0,52,1.0,1.0,,,,,,,,145000.0
130.0,52,2.0,1.0,,,,,,,,280000.0
300.0,45,4.0,3.0,,,,,,,,390000.0
121.0,16,2.0,2.0,,,,,,,,328000.0
64.0,28,1.0,1.0,,,,,,,,161000.0
132.0,16,2.0,2.0,,,,,,,,300000.0
128.0,16,2.0,1.0,,,,,,,,237000.0
135.0,16,2.0,2.0,,,,,,,,328000.0
146.0,31,2.0,2.0,,,,,,,,350000.0
131.0,31,3.0,2.0,,,,,,,,370000.0
126.0,52,3.0,1.0,,,,,,,,330000.0
90.0,36,3.0,1.0,,,,,,,,200000.0
80.0,45,2.0,1.0,,,,,,,,125000.0
139.0,16,3.0,1.0,,,,,,,,245000.0
120.0,16,2.0,1.0,,,,,,,,100000.0
128.0,16,3.0,1.0,,,,,,,,240000.0
45.0,66,1.0,1.0,,,,,,,,145000.0
68.0,31,1.0,1.0,,,,,,,,170000.0
67.0,31,1.0,1.0,,,,,,,,178000.0
167.0,31,4.0,3.0,,,,,,,,370000.0
98.0,83,3.0,1.0,,,,,,,,200000.0
116.0,78,2.0,2.0,,,,,,,,160000.0
140.0,83,2.0,2.0,,,,,,,,180000.0
75.0,31,2.0,1.0,,,,,,,,190000.0
191.0,16,3.0,3.0,,,,,,,,529000.0
178.0,31,3.0,1.0,,,,,,,,369510.0
105.0,83,4.0,1.0,,,,,,,,180000.0
115.0,31,2.0,1.0,,,,,,,,255000.0
110.0,16,4.0,1.0,,,,,,,,220000.0
80.0,83,2.0,1.0,,,,,,,,120000.0
112.0,31,3.0,2.0,,,,,,,,260000.0
124.0,52,2.0,1.0,,,,,,,,265000.0
122.0,16,3.0,2.0,,,,,,,,280000.0
65.0,32,2.0,1.0,,,,,,,,140000.0
163.0,31,4.0,3.0,,,,,,,,360000.0
105.0,83,3.0,1.0,,,,,,,,158000.0
307.0,16,4.0,2.0,,,,,,,,1300000.0
90.0,52,3.0,1.0,,,,,,,,160000.0
150.0,16,4.0,3.0,,,,,,,,350000.0
110.0,32,2.0,1.0,,,,,,,,250000.0
90.0,28,2.0,1.0,,,,,,,,200000.0
110.0,72,2.0,2.0,,,,,,,,220000.0
158.0,16,3.0,2.0,,,,,,,,340000.0
120.0,32,3.0,1.0,,,,,,,,300000.0
100.0,31,3.0,1.0,,,,,,,,230000.0
67.0,31,1.0,1.0,,,,,,,,179000.0
156.0,31,3.0,3.0,,,,,,,,335000.0
199.0,31,3.0,3.0,,,,,,,,410000.0
76.0,45,2.0,1.0,,,,,,,,115000.0
188.0,31,3.0,2.0,,,,,,,,760000.0
70.0,72,3.0,1.0,,,,,,,,110000.0
100.0,16,2.0,1.0,,,,,,,,215000.0
70.0,72,1.0,1.0,,,,,,,,123000.0
55.0,32,1.0,1.0,,,,,,,,125000.0
